Track,Artist,Album Name,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Popularity,YouTube Views,TikTok Views,Explicit Track,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
I'm Yours,Jason Mraz,DDB Hitzone Best Of 2008,1/1/2008,USEE10800667,"2,136",31.1,1878098512.0,72.0,359866287.0,175364993.0,0,3S0OXQeoh0w6AY8WQVckRW,Jason Mraz,We Sing. We Dance. We Steal Things.,I'm Yours,75,242946,False,0.703,0.444,11,-9.331,1,0.0417,0.559,0.0,0.0973,0.712,150.96,4,acoustic
I'm Yours,Jason Mraz,DDB Hitzone Best Of 2008,1/1/2008,USEE10800667,"2,136",31.1,1878098512.0,72.0,359866287.0,175364993.0,0,03yc0G2OoH1Eeyu7Piy8fK,Jason Mraz,I'm Yours,I'm Yours,60,243494,False,0.693,0.43,11,-9.395,1,0.0442,0.565,0.0,0.0928,0.731,151.001,4,acoustic
Wrecked,Imagine Dragons,Wrecked,7/2/2021,USUM72110166,"2,153",31.0,309587427.0,64.0,199356851.0,34312597.0,0,7KajXhT7csT80wZXs2skAp,Imagine Dragons,pov: it's 2021,Wrecked,2,244004,False,0.625,0.562,0,-5.828,0,0.0289,0.149,1.67e-05,0.109,0.229,93.998,4,rock
Wrecked,Imagine Dragons,Wrecked,7/2/2021,USUM72110166,"2,153",31.0,309587427.0,64.0,199356851.0,34312597.0,0,6TEftSkmWdTm1EpThnwqh6,Imagine Dragons,Mercury - Acts 1 & 2,Wrecked,73,244004,False,0.625,0.562,0,-5.828,0,0.0289,0.149,1.67e-05,0.109,0.229,93.998,4,rock
MANIAC,Stray Kids,ODDINARY,3/18/2022,US5TA2200027,"2,163",30.9,293724552.0,68.0,343273995.0,866409009.0,0,63irPUP3xB74fHdw1Aw9zR,Stray Kids,ODDINARY,MANIAC,80,182757,False,0.581,0.8,1,-2.613,1,0.411,0.154,0.0,0.0697,0.709,119.872,5,k-pop
After LIKE,IVE,After LIKE - Single,8/22/2022,QMBZ92254957,"2,169",30.8,365203093.0,69.0,281724902.0,49211096.0,0,2gYj9lubBorOPIVWsTXugG,IVE,After LIKE,After LIKE,88,176973,False,0.68,0.922,0,-1.215,1,0.121,0.103,0.0,0.0877,0.799,125.014,4,k-pop
idontwannabeyouanymore,Billie Eilish,dont smile at me,7/21/2017,USUM71707712,"2,166",30.8,1091185920.0,72.0,522422864.0,372214292.0,0,41zXlQxzTi6cGAjpOXyLYH,Billie Eilish,dont smile at me,idontwannabeyouanymore,81,203569,False,0.483,0.412,7,-8.461,1,0.0402,0.737,0.0,0.116,0.247,170.163,3,electro
World's Smallest Violin,AJR,OK ORCHESTRA,1/1/2021,QMRSZ2003324,"2,165",30.8,343227483.0,63.0,239480315.0,6292383402.0,1,68EkhVWIeULhHxcbi1QhzK,AJR,OK ORCHESTRA,World's Smallest Violin,80,180746,True,0.68,0.697,5,-7.01,1,0.0484,0.121,0.0,0.661,0.684,116.033,4,rock
Night Changes,One Direction,FOUR (Deluxe),11/17/2014,GBHMU1400165,"2,179",30.7,1548151634.0,83.0,948760574.0,1820024186.0,0,5O2P9iiztwhomNh8xkR9lJ,One Direction,FOUR (Deluxe),Night Changes,88,226600,False,0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,4,pop
"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,"Love Me Like You Do (From ""Fifty Shades Of Grey"")",2/1/2015,GBUM71406823,"2,193",30.6,1532983094.0,70.0,48109240.0,732908886.0,0,3zHq9ouUJQFQRf3cm1rRLu,Ellie Goulding,Delirium (Deluxe),"Love Me Like You Do - From ""Fifty Shades Of Grey""",79,252534,False,0.262,0.606,8,-6.646,1,0.0484,0.247,0.0,0.125,0.275,189.857,4,dance
"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,"Love Me Like You Do (From ""Fifty Shades Of Grey"")",2/1/2015,GBUM71406823,"2,193",30.6,1532983094.0,70.0,48109240.0,732908886.0,0,6yUlfM1fMgopGW8PSuorxE,Ellie Goulding,Falling in Love,"Love Me Like You Do - From ""Fifty Shades Of Grey""",1,253279,False,0.271,0.648,8,-5.664,1,0.051,0.248,0.0,0.121,0.261,189.218,4,dance
"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,"Love Me Like You Do (From ""Fifty Shades Of Grey"")",2/1/2015,GBUM71406823,"2,193",30.6,1532983094.0,70.0,48109240.0,732908886.0,0,4eMN5YiyDpzWRs2JPCoQ1M,Ellie Goulding,10's Music Grandi Successi,"Love Me Like You Do - From ""Fifty Shades Of Grey""",2,253279,False,0.271,0.648,8,-5.664,1,0.051,0.248,0.0,0.121,0.261,189.218,4,dance
"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,"Love Me Like You Do (From ""Fifty Shades Of Grey"")",2/1/2015,GBUM71406823,"2,193",30.6,1532983094.0,70.0,48109240.0,732908886.0,0,29OndNHNt4cyEm0CzpKRkG,Ellie Goulding,Fifty Shades Of Grey (Original Motion Picture Soundtrack),"Love Me Like You Do - From ""Fifty Shades Of Grey""",59,250266,False,0.258,0.659,5,-5.903,0,0.0596,0.253,0.0,0.111,0.272,189.558,4,edm
Still Don't Know My Name,Labrinth,Euphoria (Original Score from the HBO Series),10/4/2019,USQX91902507,"2,185",30.6,666107710.0,71.0,234005957.0,5185694852.0,0,6N22FZs2ZhPBYi3b9XPajV,Labrinth,Euphoria (Original Score from the HBO Series),Still Don't Know My Name,80,153294,False,0.316,0.63,5,-5.963,1,0.117,0.471,0.262,0.205,0.313,89.643,1,indie-pop
In Case You Didn't Know,Brett Young,Brett Young EP,1/1/2016,QM3E21606006,"2,198",30.6,560774282.0,68.0,861165099.0,216533242.0,0,10M2Ex445zw585Ducldzkw,Brett Young,Brett Young,In Case You Didn't Know,75,224853,False,0.607,0.536,10,-7.306,1,0.0305,0.386,0.0,0.102,0.434,147.986,4,country
I CAN'T STOP ME,TWICE,Eyes Wide Open,10/26/2020,US5TA2000134,"2,200",30.5,384886220.0,65.0,681682229.0,666762692.0,0,37ZtpRBkHcaq6hHy0X98zn,TWICE,Eyes Wide Open,I CAN'T STOP ME,76,205493,False,0.657,0.88,10,-3.672,0,0.102,0.121,0.0,0.463,0.769,150.084,4,k-pop
Vivir Mi Vida,Marc Anthony,3,7/23/2013,USSD11300112,"2,210",30.4,618671056.0,71.0,1398550208.0,302300755.0,0,3QHMxEOAGD51PDlbFPHLyJ,Marc Anthony,3.0,Vivir Mi Vida,76,252346,False,0.656,0.877,0,-3.231,0,0.0342,0.345,0.0,0.349,0.894,105.018,4,salsa
"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,8 Mile,10/29/2002,USIR10211559,"2,222",30.4,2194935773.0,75.0,1360758976.0,20114190.0,1,1v7L65Lzy0j0vdpRjJewt1,Eminem,Just Lose It,"Lose Yourself - From ""8 Mile"" Soundtrack",79,322226,True,0.686,0.735,2,-4.616,1,0.264,0.00921,0.00066,0.342,0.0596,171.355,4,hip-hop
willow,Taylor Swift,evermore,12/10/2020,USUG12004699,"2,217",30.4,844790027.0,72.0,189534686.0,212587391.0,0,3AYtDDIbG4DQxnEFELeFag,Taylor Swift,Autumn Vibes 2022,willow,0,214706,False,0.392,0.579,7,-9.195,1,0.164,0.835,0.00179,0.145,0.549,80.961,4,pop
Send My Love (To Your New Lover),Adele,25,11/20/2015,GBBKS1500215,"2,234",30.3,1064599051.0,66.0,997993764.0,261382201.0,0,563SfWAHJs4FBZMkRN0IFN,Adele,25,Send My Love (To Your New Lover),72,223078,False,0.688,0.533,6,-8.363,0,0.0865,0.0355,3.48e-06,0.172,0.567,164.069,4,british
Send My Love (To Your New Lover),Adele,25,11/20/2015,GBBKS1500215,"2,234",30.3,1064599051.0,66.0,997993764.0,261382201.0,0,35Vb6CUvrLrpC9JOmh5NhH,Adele,Send My Love (To Your New Lover),Send My Love (To Your New Lover),42,223078,False,0.688,0.533,6,-8.363,0,0.0865,0.0355,3.48e-06,0.172,0.567,164.069,4,british
One Last Time,Ariana Grande,My Everything,8/21/2014,USUM71409723,"2,243",30.2,1465918510.0,77.0,1101895606.0,285511671.0,0,7xoUc6faLbCqZO6fQEYprd,Ariana Grande,My Everything (Deluxe),One Last Time,83,197266,False,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,4,dance
Dos Mil 16,Bad Bunny,Un Verano Sin Ti,5/6/2022,QM6MZ2214889,"2,249",30.2,426904285.0,71.0,198252709.0,679567159.0,0,4d4ZXH4dr5bYfgErHiZCX2,Bad Bunny,Un Verano Sin Ti,Dos Mil 16,87,208615,False,0.817,0.67,1,-6.534,1,0.0506,0.123,1.92e-06,0.128,0.495,130.058,3,latino
Bad At Love,Halsey,hopeless fountain kingdom (Deluxe),6/2/2017,USUM71702220,"2,265",30.1,635393773.0,59.0,575220523.0,84632348.0,0,7y9iMe8SOB6z3NoHE2OfXl,Halsey,hopeless fountain kingdom (Deluxe),Bad At Love,74,181279,False,0.675,0.751,0,-3.539,1,0.0296,0.0604,0.0,0.0893,0.612,118.384,4,electro
The Adults Are Talking,The Strokes,The New Abnormal,4/10/2020,USRC11902726,"2,264",30.1,457933102.0,76.0,161335622.0,521061584.0,0,5ruzrDWcT0vuJIOMW7gMnW,The Strokes,The New Abnormal,The Adults Are Talking,79,309053,False,0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,4,alt-rock
Emotionally Scarred,Lil Baby,My Turn,2/28/2020,USUG12000034,"2,261",30.1,289652584.0,63.0,310518713.0,40742074.0,1,0nsZBSzz5WG7onOtEL5mqj,Lil Baby,Drippy Drippy,Emotionally Scarred,2,197529,True,0.585,0.641,6,-4.269,0,0.133,0.0286,0.0,0.316,0.266,88.284,4,hip-hop
Take Me to Church,Hozier,Take Me to Church EP,9/13/2013,USSM11307291,"2,276",30.0,2544489950.0,74.0,184351951.0,1691376898.0,0,3dYD57lRAUcMHufyqn9GcI,Hozier,Hozier,Take Me To Church,83,241688,False,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,4,singer-songwriter
Burn,Ellie Goulding,Halcyon,1/1/2012,GBUM71303482,"2,306",29.8,784334383.0,68.0,1776560692.0,112921980.0,0,2GgxS8bUT5G25QJTsfSv0R,Ellie Goulding,Halcyon Days,Burn,71,231211,False,0.559,0.777,1,-5.031,1,0.0432,0.31,0.0,0.105,0.329,87.016,4,edm
When We Were Young,Adele,25,11/20/2015,GBBKS1500217,"2,305",29.8,1284096603.0,71.0,1021758621.0,348333229.0,0,6O5TrlFWTYvznd9fMC0VvU,Adele,25,When We Were Young,79,290900,False,0.376,0.595,3,-5.936,1,0.0496,0.303,0.0,0.095,0.265,144.361,4,british
Safe And Sound,Capital Cities,Capital Cities EP,1/1/2012,USCA21203108,"2,317",29.7,1286089822.0,78.0,291434533.0,774957680.0,0,6Z8R6UsFuGXGtiIxiD8ISb,Capital Cities,In A Tidal Wave Of Mystery (Deluxe Edition),Safe And Sound,83,192789,False,0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,5,rock
Teeth,5 Seconds of Summer,Teeth,8/21/2019,USUG11902528,"2,315",29.7,683247723.0,71.0,322965834.0,561046941.0,0,26wLOs3ZuHJa2Ihhx6QIE6,5 Seconds of Summer,13 Reasons Why (Season 3),Teeth,79,204887,False,0.756,0.448,3,-2.993,0,0.0404,0.0508,3.87e-06,0.11,0.431,139.031,4,dance
FEARLESS,LE SSERAFIM,FEARLESS,5/2/2022,USA2P2219222,"2,328",29.6,312942305.0,62.0,386459691.0,1245609565.0,0,296nXCOv97WJNRWzIBQnoj,LE SSERAFIM,FEARLESS,FEARLESS,83,168437,False,0.863,0.62,7,-7.167,1,0.135,0.0508,0.00324,0.129,0.432,103.971,4,k-pop
Where It Ends,Bailey Zimmerman,Where It Ends,8/19/2022,USWB12202445,"2,343",29.5,178441881.0,75.0,24354425.0,161742703.0,0,1ubwDgxIb5ztWAkYxppOCi,Bailey Zimmerman,Country Car Hits,Where It Ends,1,179294,False,0.431,0.837,9,-5.067,1,0.0432,0.259,0.0,0.0879,0.648,170.041,4,country
Where It Ends,Bailey Zimmerman,Where It Ends,8/19/2022,USWB12202445,"2,343",29.5,178441881.0,75.0,24354425.0,161742703.0,0,5hEMsvmH7SpaiCVU9DZg5N,Bailey Zimmerman,It's You - Fresh Hits,Where It Ends,1,179294,False,0.431,0.837,9,-5.067,1,0.0432,0.259,0.0,0.0879,0.648,170.041,4,country
Where It Ends,Bailey Zimmerman,Where It Ends,8/19/2022,USWB12202445,"2,343",29.5,178441881.0,75.0,24354425.0,161742703.0,0,3SzuMY817DvasIC4q1GMSV,Bailey Zimmerman,Hideaway - New Boots,Where It Ends,0,179294,False,0.431,0.837,9,-5.067,1,0.0432,0.259,0.0,0.0879,0.648,170.041,4,country
Where It Ends,Bailey Zimmerman,Where It Ends,8/19/2022,USWB12202445,"2,343",29.5,178441881.0,75.0,24354425.0,161742703.0,0,0BFPuuaii3WETh2ZtHWZAN,Bailey Zimmerman,Easy Country,Where It Ends,0,179294,False,0.431,0.837,9,-5.067,1,0.0432,0.259,0.0,0.0879,0.648,170.041,4,country
Where It Ends,Bailey Zimmerman,Where It Ends,8/19/2022,USWB12202445,"2,343",29.5,178441881.0,75.0,24354425.0,161742703.0,0,3Aphk7SSL24n0njXT6k4l9,Bailey Zimmerman,New Country Hits,Where It Ends,0,179294,False,0.431,0.837,9,-5.067,1,0.0432,0.259,0.0,0.0879,0.648,170.041,4,country
Where It Ends,Bailey Zimmerman,Where It Ends,8/19/2022,USWB12202445,"2,343",29.5,178441881.0,75.0,24354425.0,161742703.0,0,16zU12K33u00PP0oz32bgv,Bailey Zimmerman,Oklahoma Smokeshow - Breakout Country,Where It Ends,0,179294,False,0.431,0.837,9,-5.067,1,0.0432,0.259,0.0,0.0879,0.648,170.041,4,country
drivers license,Olivia Rodrigo,drivers license,1/8/2021,USUG12004750,"2,341",29.5,2184754018.0,57.0,,,0,5wANPM4fQCJwkGd4rN57mH,Olivia Rodrigo,SOUR,drivers license,88,242013,True,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42e-05,0.106,0.137,143.875,4,pop
Soap,Melanie Martinez,Soap,7/10/2015,USAT21501777,"2,349",29.4,349538935.0,67.0,147735161.0,2568929437.0,0,2ilLde312SB0ADAza3IbY6,Melanie Martinez,All Out Alternative,Soap,0,209426,False,0.594,0.689,6,-6.107,0,0.148,0.259,5.49e-06,0.129,0.209,168.112,4,electro
Soap,Melanie Martinez,Soap,7/10/2015,USAT21501777,"2,349",29.4,349538935.0,67.0,147735161.0,2568929437.0,0,2VEFxfQgccqUgYQnfrprn1,Melanie Martinez,Here to Forever - All New Indie,Soap,0,209426,False,0.594,0.689,6,-6.107,0,0.148,0.259,5.49e-06,0.129,0.209,168.112,4,electro
Soap,Melanie Martinez,Soap,7/10/2015,USAT21501777,"2,349",29.4,349538935.0,67.0,147735161.0,2568929437.0,0,03f7xZmt2wHCIDJBFPK8G4,Melanie Martinez,Cry Baby (Deluxe Edition),Soap,73,209426,False,0.595,0.689,6,-6.107,0,0.148,0.254,5.44e-06,0.129,0.213,168.112,4,electro
Tyler Herro,Jack Harlow,Tyler Herro,10/22/2020,USAT22006588,"2,355",29.4,555631717.0,66.0,124710525.0,148481502.0,1,3w1WjD2zJqjBjDz5fwqQPJ,Jack Harlow,Thats What They All Say,Tyler Herro,74,156578,True,0.792,0.793,5,-6.185,0,0.0841,0.0872,0.0,0.22,0.775,123.031,4,k-pop
Ophelia,The Lumineers,Ophelia,2/5/2016,USDMG1673802,"2,350",29.4,1274848626.0,70.0,267224710.0,234589315.0,0,5NORWMFC27ywGSZxi8uquP,The Lumineers,Cleopatra,Ophelia,79,160097,False,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,4,folk
you should see me in a crown,Billie Eilish,you should see me in a crown,7/18/2018,USUM71810049,"2,370",29.3,860596912.0,71.0,520754022.0,397345798.0,0,5mvAPEp2FA2myWJAE1FYt3,Billie Eilish,Halloween Party 2022,you should see me in a crown,0,180566,False,0.683,0.534,4,-10.348,1,0.189,0.519,0.247,0.148,0.284,150.469,4,electro
you should see me in a crown,Billie Eilish,you should see me in a crown,7/18/2018,USUM71810049,"2,370",29.3,860596912.0,71.0,520754022.0,397345798.0,0,3XF5xLJHOQQRbWya6hBp7d,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",you should see me in a crown,77,180952,False,0.678,0.533,4,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455,4,electro
Dandelions,Ruth B.,Dandelions,4/28/2017,USSM11703468,"2,383",29.2,1561518107.0,82.0,96339252.0,7603775552.0,0,2eAvDnpXP5W0cVtiI0PUxV,Ruth B.,Safe Haven,Dandelions,90,233720,False,0.609,0.692,1,-2.958,1,0.0259,0.0157,0.0,0.0864,0.454,116.959,3,pop
I Love You So,The Walters,I Love You So,11/28/2014,TCACC1438995,"2,394",29.2,1410353130.0,83.0,417265571.0,3241952947.0,0,4SqWKzw0CbA05TGszDgMlc,The Walters,I Love You So,I Love You So,89,160239,False,0.575,0.648,10,-4.891,1,0.0358,0.583,0.0,0.115,0.466,75.977,4,indie
I Love You So,The Walters,I Love You So,11/28/2014,TCACC1438995,"2,394",29.2,1410353130.0,83.0,417265571.0,3241952947.0,0,0u15XLJIKeIGYmT32AUSzp,The Walters,Hit After Hit,I Love You So,0,160239,False,0.575,0.648,10,-4.891,1,0.0358,0.583,0.0,0.115,0.466,75.977,4,indie
I Love You So,The Walters,I Love You So,11/28/2014,TCACC1438995,"2,394",29.2,1410353130.0,83.0,417265571.0,3241952947.0,0,73WInbzcrppphpw0PK55gw,The Walters,Relaxing Pop,I Love You So,1,160239,False,0.575,0.648,10,-4.891,1,0.0358,0.583,0.0,0.115,0.466,75.977,4,indie
I Love You So,The Walters,I Love You So,11/28/2014,TCACC1438995,"2,394",29.2,1410353130.0,83.0,417265571.0,3241952947.0,0,4y36Vr1pT3p67eRCaBU1hK,The Walters,La Fine dell'Estate,I Love You So,0,160239,False,0.575,0.648,10,-4.891,1,0.0358,0.583,0.0,0.115,0.466,75.977,4,indie
I Love You So,The Walters,I Love You So,11/28/2014,TCACC1438995,"2,394",29.2,1410353130.0,83.0,417265571.0,3241952947.0,0,2xoWvuYIqqAIBNsMSB91v0,The Walters,Autumn Hits,I Love You So,0,160239,False,0.575,0.648,10,-4.891,1,0.0358,0.583,0.0,0.115,0.466,75.977,4,indie
comethru,Jeremy Zucker,comethru,9/7/2018,USUM71813455,"2,405",29.1,822935346.0,69.0,659693784.0,581871422.0,0,18uwL0vNUanqZH0ro2QcOP,Jeremy Zucker,"summer,",comethru,79,181613,False,0.795,0.178,0,-11.991,1,0.0574,0.607,0.0,0.623,0.608,93.982,4,electro
Little Dark Age,MGMT,Little Dark Age,10/17/2017,USSM11707035,"2,415",29.0,641453269.0,72.0,409991163.0,2500579993.0,0,2Y0iGXY6m6immVb2ktbseM,MGMT,Little Dark Age,Little Dark Age,83,299960,False,0.705,0.712,6,-6.156,1,0.0385,0.0102,0.000855,0.1,0.62,97.512,4,alt-rock
ELEVEN,IVE,ELEVEN,12/1/2021,KRA382163861,"2,407",29.0,306760464.0,66.0,458931624.0,1292286614.0,0,7n2FZQsaLb7ZRfRPfEeIvr,IVE,ELEVEN,ELEVEN,79,178453,False,0.828,0.731,9,-3.033,1,0.111,0.0617,0.0,0.048,0.587,119.978,4,k-pop
Hasta el Amanecer,Nicky Jam,Hasta el Amanecer,1/15/2016,COC011531204,"2,411",29.0,560103803.0,,1596092291.0,,0,5Fim1gaXBgsiFfsQAfQSDS,Nicky Jam,Fénix,Hasta el Amanecer,71,198706,False,0.832,0.608,6,-6.042,0,0.0385,0.282,0.0,0.0761,0.589,94.013,4,latino
I'm Not The Only One,Sam Smith,In The Lonely Hour (Deluxe),1/1/2014,GBUM71308836,"2,428",28.9,1879966374.0,77.0,464847219.0,417275446.0,0,0zhGFpuiYroEopRgqD04F5,Sam Smith,TickTok Back To School 2022,I'm Not The Only One,1,239426,False,0.684,0.487,5,-5.887,1,0.0367,0.495,4.57e-06,0.0821,0.456,81.997,4,dance
I'm Not The Only One,Sam Smith,In The Lonely Hour (Deluxe),1/1/2014,GBUM71308836,"2,428",28.9,1879966374.0,77.0,464847219.0,417275446.0,0,2SqxDWhszEKu61yiok4pf6,Sam Smith,Dinner with the Fam,I'm Not The Only One,1,239426,False,0.684,0.487,5,-5.887,1,0.0367,0.495,4.57e-06,0.0821,0.456,81.997,4,dance
I'm Not The Only One,Sam Smith,In The Lonely Hour (Deluxe),1/1/2014,GBUM71308836,"2,428",28.9,1879966374.0,77.0,464847219.0,417275446.0,0,4XYeqPS3f221BsY4rdrS9R,Sam Smith,Autumn Vibes 2022,I'm Not The Only One,0,239426,False,0.684,0.487,5,-5.887,1,0.0367,0.495,4.57e-06,0.0821,0.456,81.997,4,dance
I'm Not The Only One,Sam Smith,In The Lonely Hour (Deluxe),1/1/2014,GBUM71308836,"2,428",28.9,1879966374.0,77.0,464847219.0,417275446.0,0,7795WJLVKJoAyVoOtCWqXN,Sam Smith,In The Lonely Hour,I'm Not The Only One,88,239316,False,0.677,0.485,5,-5.795,1,0.0361,0.529,2.04e-05,0.0766,0.493,82.001,4,dance
Chlorine,Twenty One Pilots,Trench,10/5/2018,USAT21810687,"2,425",28.9,517990518.0,68.0,721254947.0,67549016.0,0,23OXdR7YuUBVWh5hSnYJau,Twenty One Pilots,Trench,Chlorine,76,324466,False,0.609,0.674,10,-7.388,0,0.0548,0.0735,0.06,0.345,0.315,90.009,4,rock
Tennessee Orange,Megan Moroney,Tennessee Orange,9/2/2022,TCAGJ2289254,"2,424",28.9,227893586.0,73.0,30913276.0,117505652.0,0,29zZmiBDLykYYTj7RN6VhV,Megan Moroney,Tennessee Orange,Tennessee Orange,78,223119,False,0.38,0.488,9,-6.637,1,0.029,0.126,7.23e-06,0.115,0.268,156.031,3,country
Tennessee Orange,Megan Moroney,Tennessee Orange,9/2/2022,TCAGJ2289254,"2,424",28.9,227893586.0,73.0,30913276.0,117505652.0,0,29zZmiBDLykYYTj7RN6VhV,Megan Moroney,Tennessee Orange,Tennessee Orange,78,223119,False,0.38,0.488,9,-6.637,1,0.029,0.126,7.23e-06,0.115,0.268,156.031,3,country
Issues,Julia Michaels,Issues,1/13/2017,USUM71615691,"2,446",28.8,1214862854.0,69.0,333612581.0,142981272.0,0,2R789qQ3WNexbwgJpWReY1,Julia Michaels,Concierto en la ducha,Issues,0,176346,False,0.722,0.417,8,-6.825,1,0.0618,0.39,0.0,0.0612,0.451,113.965,4,electro
Issues,Julia Michaels,Issues,1/13/2017,USUM71615691,"2,446",28.8,1214862854.0,69.0,333612581.0,142981272.0,0,7vu0JkJh0ldukEYbTVcqd0,Julia Michaels,Nervous System,Issues,74,176320,False,0.728,0.415,8,-6.852,1,0.0639,0.401,0.0,0.0616,0.455,114.145,4,electro
Dancing With Your Ghost,Sasha Alex Sloan,Dancing With Your Ghost,6/28/2019,USRC11901644,"2,458",28.8,573785235.0,71.0,67117513.0,1230812968.0,0,1TQXIltqoZ5XXyfCbAeSQQ,Sasha Alex Sloan,Dancing With Your Ghost,Dancing With Your Ghost,80,197732,False,0.629,0.328,11,-8.284,1,0.029,0.768,2.5e-05,0.103,0.389,74.953,4,electro
Zaroori Tha,Rahat Fateh Ali Khan,Sahir Ali Bagga Special,12/31/2017,PKA0A1800272,"2,463",28.7,,,1651471016.0,,0,0JChw6k59cZxegh0SGceE1,Rahat Fateh Ali Khan,Back 2 Love,Zaroori Tha,65,342023,False,0.523,0.674,8,-4.832,0,0.0328,0.771,0.0,0.139,0.239,114.058,4,pop-film
Runaway (U & I),Galantis,Runaway (U & I),10/5/2014,USAT21404265,"2,469",28.7,895051532.0,72.0,619712411.0,730346946.0,0,46lFttIf5hnUZMGvjK0Wxo,Galantis,Pharmacy,Runaway (U & I),75,227073,False,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,4,edm
Numb,Linkin Park,Meteora,3/24/2003,USWB10300474,"2,472",28.7,1720830668.0,80.0,2450982330.0,490782499.0,0,2nLtzopw4rPReszdYBJU6h,Linkin Park,Meteora,Numb,83,185586,False,0.496,0.863,9,-4.153,1,0.0381,0.0046,0.0,0.639,0.243,110.018,4,alternative
Numb,Linkin Park,Meteora,3/24/2003,USWB10300474,"2,472",28.7,1720830668.0,80.0,2450982330.0,490782499.0,0,1y1sChqjzdNWzwdHQADMrR,Linkin Park,Meteora (Bonus Edition),Numb,61,185586,False,0.496,0.863,9,-4.153,1,0.0381,0.0046,0.0,0.639,0.243,110.018,4,grunge
Wagon Wheel,Darius Rucker,True Believers,1/1/2013,USCN11200248,"2,477",28.6,727417273.0,73.0,563826762.0,101847028.0,0,7nzbdPYlaoVjV42rzBWStH,Darius Rucker,Fishing Music,Wagon Wheel,1,298400,False,0.535,0.661,9,-7.139,1,0.0304,0.46,0.0,0.142,0.596,148.121,4,country
Wagon Wheel,Darius Rucker,True Believers,1/1/2013,USCN11200248,"2,477",28.6,727417273.0,73.0,563826762.0,101847028.0,0,3hDSiWsdRj4e6iDV9Pc3tq,Darius Rucker,Tailgate Country,Wagon Wheel,0,298400,False,0.535,0.661,9,-7.139,1,0.0304,0.46,0.0,0.142,0.596,148.121,4,country
Wagon Wheel,Darius Rucker,True Believers,1/1/2013,USCN11200248,"2,477",28.6,727417273.0,73.0,563826762.0,101847028.0,0,3xdjjKMcMOFgo1eQrfbogM,Darius Rucker,True Believers,Wagon Wheel,78,298373,False,0.537,0.66,9,-7.174,1,0.0296,0.455,0.0,0.135,0.574,148.096,4,country
Out of Time,The Weeknd,The Highlights (Deluxe),2/5/2021,USUG12106689,"2,507",28.3,451878749.0,70.0,221123432.0,233301151.0,0,52KDAbgFGCXZQVlOXy2XIQ,The Weeknd,LUGNA HITS,Out of Time,5,214190,False,0.629,0.763,0,-4.279,0,0.0453,0.244,0.0,0.312,0.809,93.023,4,pop
Out of Time,The Weeknd,The Highlights (Deluxe),2/5/2021,USUG12106689,"2,507",28.3,451878749.0,70.0,221123432.0,233301151.0,0,2eyXrWRxc7g5yx0D4J3WTS,The Weeknd,HÖST,Out of Time,6,214190,False,0.629,0.763,0,-4.279,0,0.0453,0.244,0.0,0.312,0.809,93.023,4,pop
About You,The 1975,Being Funny In a Foreign Language,10/14/2022,GBK3W2202321,"2,506",28.3,350348521.0,75.0,63111604.0,793536731.0,0,1fDFHXcykq4iw8Gg7s5hG9,The 1975,Being Funny In A Foreign Language,About You,73,326490,False,0.416,0.762,2,-7.385,1,0.0279,0.312,0.804,0.0559,0.461,95.967,4,alt-rock
Here's Your Perfect,Jamie Miller,Here's Your Perfect,4/30/2021,USAT22101294,"2,523",28.2,418998816.0,69.0,349432726.0,1962424177.0,0,2aTKrdenCq5qBOoJPFdn4P,Jamie Miller,Here's Your Perfect,Here's Your Perfect,78,158594,False,0.558,0.454,6,-5.335,1,0.0551,0.499,0.0,0.146,0.424,113.12,4,soul
Here's Your Perfect,Jamie Miller,Here's Your Perfect,4/30/2021,USAT22101294,"2,523",28.2,418998816.0,69.0,349432726.0,1962424177.0,0,1SE64QBKkhpdUb7rp48P1x,Jamie Miller,20s Love Songs,Here's Your Perfect,1,158594,False,0.558,0.454,6,-5.335,1,0.0551,0.499,0.0,0.146,0.424,113.12,4,soul
